Emotion,Suddenness,Goal_relevance,Conduciveness,Power,Urgency,Effort
Sadness,0.02138,0.91123,0.07974,0.08141,0.46999,0.50808
Sadness,0.08271,0.99573,0.02514,0.03369,0.55262,0.49068
Sadness,0.14506,0.736,0.04883,0.01699,0.55089,0.48086
Sadness,0.10308,0.99144,0.02948,0.06508,0.57514,0.49006
Sadness,0.17422,0.94139,0.03943,0.01144,0.47331,0.48531
Sadness,0.0331,0.97224,0.01544,0.04738,0.55726,0.523
Sadness,0.09241,0.96717,0.02542,0.0333,0.43208,0.5832
Sadness,0.10971,0.94025,0.03207,0.07318,0.46077,0.46648
Sadness,0.14231,0.93425,0.05234,0.05709,0.42379,0.5017
Sadness,0.21291,0.95107,0.10479,0.00928,0.42342,0.51469
Sadness,0.08318,0.96053,0.0448,0.00434,0.45038,0.53458
Sadness,0.10945,0.93735,0.01247,0.11599,0.59703,0.59032
Sadness,0.08951,0.86669,0.00924,0.03171,0.50668,0.48967
Sadness,0.07651,0.98494,0.00332,0.01859,0.43711,0.53205
Sadness,0.02663,0.76661,0.04455,0.00595,0.45742,0.50628
Sadness,0.04798,0.91125,0.02433,0.05892,0.41421,0.40251
Sadness,0.01899,0.84393,0.06586,0.02549,0.50993,0.53405
Sadness,0.08415,0.98907,0.0736,0.02471,0.41609,0.44836
Sadness,0.03735,0.93755,0.04552,0.08968,0.535,0.58773
Sadness,0.08274,0.97135,0.05113,0.02768,0.57061,0.45197
Sadness,0.07523,0.9229,0.02256,0.07289,0.45372,0.41347
Sadness,0.04818,0.91615,0.05577,0.08897,0.42553,0.50087
Sadness,0.00658,0.9293,0.03063,0.00721,0.41812,0.45764
Sadness,0.10521,0.91397,0.06325,0.02507,0.43192,0.50699
Sadness,0.01435,0.93291,0.09053,0.03416,0.4955,0.44416
Sadness,0.17104,0.95366,0.04312,0.01774,0.57509,0.47696
Sadness,0.02468,0.79393,0.09488,0.07184,0.58426,0.44499
Sadness,0.01938,0.98477,0.02601,0.0009,0.42155,0.53353
Sadness,0.01669,0.91942,0.06443,0.0225,0.51896,0.51812
Sadness,0.01574,0.94983,0.05713,0.03402,0.45626,0.4843
Sadness,0.17119,0.98702,0.08357,0.01449,0.56542,0.54762
Sadness,0.12752,0.91927,0.02823,0.04691,0.41012,0.41945
Sadness,0.06599,0.98085,0.0439,0.0322,0.42673,0.59854
Sadness,0.14307,0.91009,0.06633,0.06809,0.41322,0.51701
Sadness,0.00635,0.99917,0.02059,0.08982,0.44876,0.52688
Sadness,0.13524,0.83764,0.01147,0.08184,0.40337,0.47671
Sadness,0.11354,0.92852,0.08084,0.05346,0.49853,0.58796
Sadness,0.17692,0.94123,0.02404,0.03276,0.47343,0.42312
Sadness,0.0425,0.99463,0.07193,0.07775,0.59209,0.58075
Sadness,0.18375,0.95743,0.02963,0.00519,0.58656,0.47692
Sadness,0.17051,0.83305,0.02005,0.02224,0.55058,0.46422
Sadness,0.14704,0.80103,0.00719,0.05002,0.54591,0.42933
Sadness,0.04025,0.92226,0.03618,0.0894,0.40124,0.52365
Sadness,0.11978,0.92509,0.07868,0.05822,0.41038,0.52242
Sadness,0.07602,0.99618,0.05835,0.00553,0.41755,0.58103
Sadness,0.10632,0.9147,0.00665,0.02928,0.59085,0.54928
Sadness,0.01358,0.99948,0.04267,0.04813,0.44315,0.54863
Sadness,0.0371,0.88204,0.03596,0.07742,0.46636,0.43903
Sadness,0.04055,0.95537,0.08473,0.01493,0.50832,0.51077
Sadness,0.04622,0.95542,0.02949,0.07026,0.50878,0.51375
Sadness,0.01913,0.9774,0.04208,0.06118,0.52867,0.52835
Sadness,0.20947,0.82435,0.00552,0.12402,0.45012,0.54753
Sadness,0.119,0.99661,0.03789,0.05548,0.47759,0.59073
Sadness,0.2034,0.93319,0.03758,0.00314,0.59009,0.40388
Sadness,0.00185,0.91188,0.09198,0.05239,0.42261,0.58557
Sadness,0.17679,0.78266,0.07108,0.09268,0.51218,0.44432
Sadness,0.02073,0.89601,0.02853,0.04863,0.50545,0.47484
Sadness,0.00869,0.92735,0.06026,0.11831,0.57162,0.57307
Sadness,0.029,0.98296,0.11439,0.01169,0.45466,0.52809
Sadness,0.10418,0.90024,0.00871,0.03245,0.49613,0.49705
Sadness,0.00332,0.78092,0.06787,0.00442,0.54832,0.5815
Sadness,0.10597,0.83317,0.00553,0.01098,0.59996,0.49898
Sadness,0.00685,0.87002,0.00892,0.00186,0.57073,0.41625
Sadness,0.12875,0.99834,0.03908,0.11207,0.46267,0.42273
Sadness,0.08562,0.86579,0.0432,0.0181,0.54221,0.57161
Sadness,0.11333,0.84863,0.00349,0.01971,0.47265,0.50715
Sadness,0.01048,0.92688,0.02358,0.06393,0.41016,0.48881
Sadness,0.18711,0.9928,0.00286,0.0283,0.42708,0.50517
Sadness,0.06225,0.93122,0.06838,0.04812,0.56885,0.51725
Sadness,0.14106,0.82147,0.10534,0.03367,0.5653,0.55257
Sadness,0.02015,0.95632,0.02136,0.06899,0.44366,0.53774
Sadness,0.12256,0.99653,0.05094,0.02553,0.52795,0.57693
Sadness,0.07152,0.98818,0.06797,0.06096,0.54742,0.42655
Sadness,0.11999,0.91111,0.07025,0.03359,0.45865,0.43733
Sadness,0.03635,0.96977,0.00334,0.10421,0.58698,0.55417
Sadness,0.11483,0.99855,0.00769,0.01138,0.41745,0.46567
Sadness,0.10768,0.77064,0.02963,0.02941,0.57613,0.46528
Sadness,0.02524,0.80476,0.01778,0.01933,0.44201,0.41971
Sadness,0.10858,0.97119,0.01747,0.0078,0.4784,0.49061
Sadness,0.0489,0.90361,0.04988,0.0396,0.40606,0.47572
Sadness,0.04262,0.85246,0.03168,0.0133,0.58161,0.58782
Sadness,0.06576,0.82141,0.07115,0.05946,0.54252,0.56904
Sadness,0.04744,0.91852,0.03894,0.02489,0.59689,0.41168
Sadness,0.01021,0.78845,0.025,0.00564,0.40951,0.522
Sadness,0.06103,0.98913,0.03779,0.04107,0.46948,0.57432
Sadness,0.01322,0.93602,0.00867,0.10643,0.43484,0.45743
Sadness,0.02532,0.99967,0.01243,0.05479,0.44015,0.54179
Sadness,0.02647,0.94408,0.0441,0.01549,0.42222,0.43524
Sadness,0.17704,0.77679,0.02739,0.02445,0.42412,0.40557
Sadness,0.14727,0.89986,0.03392,0.10264,0.52129,0.54663
Sadness,0.00538,0.94042,0.01065,0.00921,0.58068,0.47821
Sadness,0.09478,0.92018,0.06658,0.00416,0.41389,0.49541
Sadness,0.04031,0.97522,0.09996,0.05628,0.55812,0.49024
Sadness,0.13381,0.85498,0.03941,0.00927,0.41188,0.49866
Sadness,0.13558,0.95448,0.09938,0.06699,0.58964,0.44933
Sadness,0.06002,0.96496,0.05418,0.01378,0.50936,0.48642
Sadness,0.03075,0.86903,0.05793,0.05843,0.49494,0.44638
Sadness,0.09853,0.97737,0.05768,0.02394,0.5116,0.40158
Sadness,0.03357,0.98571,0.00581,0.00831,0.58759,0.56315
Sadness,0.16143,0.86045,0.02629,0.03775,0.58247,0.44971
Sadness,0.09325,0.84278,0.02253,0.09069,0.57445,0.48506
Sadness,0.05538,0.88131,0.07637,0.03511,0.46544,0.53321
Sadness,0.15849,0.898,0.00154,0.02418,0.57227,0.58655
Sadness,0.01276,0.94754,0.00829,0.0728,0.59253,0.58216
Sadness,0.03749,0.92679,0.02815,0.03446,0.59461,0.41137
Sadness,0.10967,0.91285,0.04361,0.03029,0.53382,0.43671
Sadness,0.10412,0.92548,0.0368,0.0902,0.51274,0.41247
Sadness,0.09215,0.82246,0.02096,0.01328,0.50731,0.45652
Sadness,0.1467,0.98349,0.07851,0.05205,0.45017,0.47709
Sadness,0.04811,0.88501,0.02576,0.05048,0.52999,0.42947
Sadness,0.15921,0.89631,0.01794,0.06553,0.51589,0.41445
Sadness,0.14515,0.99476,0.04065,0.0092,0.44245,0.5377
Sadness,0.04207,0.9934,0.06762,0.03249,0.58284,0.55004
Sadness,0.09662,0.92039,0.08251,0.03431,0.41926,0.46463
Sadness,0.19057,0.94271,0.02548,0.022,0.53993,0.5605
Sadness,0.09271,0.81455,0.02535,0.02926,0.46726,0.50339
Sadness,0.08697,0.90476,0.04849,0.0156,0.45258,0.58193
Sadness,0.05066,0.88327,0.04219,0.05043,0.54045,0.46564
Sadness,0.04502,0.94823,0.00135,0.00957,0.40712,0.57178
Sadness,0.11524,0.92717,0.04919,0.02319,0.52517,0.56605
Sadness,0.0202,0.98633,0.07377,0.00229,0.56414,0.49112
Sadness,0.02155,0.99431,0.03965,0.0686,0.57618,0.50724
Sadness,0.18716,0.98494,0.03899,0.09967,0.42531,0.45785
Sadness,0.04782,0.96549,0.02939,0.10708,0.53009,0.49894
Sadness,0.22388,0.73797,0.02732,0.04826,0.44208,0.53451
Sadness,0.01103,0.98301,0.00686,0.01892,0.54384,0.43747
Sadness,0.05798,0.97345,0.06768,0.05013,0.5373,0.50753
Sadness,0.01365,0.8916,0.0643,0.09252,0.42609,0.43615
Sadness,0.21886,0.92771,0.02581,0.05227,0.55415,0.55849
Sadness,0.13697,0.92022,0.03484,0.00514,0.4575,0.43185
Sadness,0.13395,0.96282,0.03143,0.01051,0.5743,0.55027
Sadness,0.00359,0.90229,0.00945,0.06805,0.55049,0.51234
Sadness,0.03727,0.93065,0.0534,0.02218,0.59739,0.43827
Sadness,0.02477,0.92164,0.03898,0.00576,0.46177,0.46321
Sadness,0.06952,0.91244,0.04526,0.11938,0.46617,0.56651
Sadness,0.08797,0.99149,0.02586,0.07718,0.43037,0.4938
Sadness,0.00757,0.97159,0.0509,0.05212,0.41411,0.48855
Sadness,0.05322,0.88139,0.02908,0.00109,0.47847,0.40051
Sadness,0.04149,0.96623,0.01757,0.11375,0.59308,0.53574
Sadness,0.0559,0.8989,0.07881,0.0039,0.56684,0.54383
Sadness,0.12247,0.85047,0.02744,0.05708,0.43734,0.47426
Sadness,0.07888,0.98717,0.05162,0.01115,0.58844,0.43327
Sadness,0.08741,0.91783,0.09155,0.02655,0.58478,0.43389
Sadness,0.40645,0.96864,0.0369,0.0309,0.57596,0.42185
Sadness,0.02476,0.98653,0.0118,0.0296,0.56214,0.46731
Sadness,0.18466,0.92782,0.03864,0.07686,0.48354,0.50077
Sadness,0.13527,0.81735,0.03277,0.00462,0.5073,0.43987
Sadness,0.02393,0.97725,0.00542,0.00996,0.46851,0.41432
Sadness,0.24034,0.99865,0.00314,0.05793,0.40817,0.43881
Sadness,0.13916,0.91128,0.08771,0.0858,0.51049,0.46616
Sadness,0.06676,0.96895,0.02461,0.06199,0.49315,0.57046
Sadness,0.05368,0.90386,0.07932,0.00167,0.45158,0.59898
Sadness,0.11845,0.86686,0.06149,0.03092,0.57342,0.52053
Sadness,0.11847,0.99489,0.07728,0.00532,0.59068,0.50014
Sadness,0.08637,0.91949,0.02953,0.0061,0.5355,0.41977
Sadness,0.03574,0.94138,0.05442,0.00553,0.56874,0.45613
Sadness,0.06775,0.97658,0.03748,0.04934,0.51123,0.56967
Sadness,0.0423,0.84697,0.09539,0.07942,0.59468,0.41389
Sadness,0.00102,0.85227,0.02717,0.01618,0.4333,0.50868
Sadness,0.04316,0.98064,0.01522,0.00642,0.58222,0.40932
Sadness,0.08778,0.91228,0.11771,0.02338,0.55188,0.44265
Sadness,0.13086,0.94382,0.11461,0.0478,0.48416,0.54375
Sadness,0.00646,0.8618,0.00665,0.01401,0.42312,0.53328
Sadness,0.27936,0.91053,0.03954,0.00083,0.52739,0.5417
Sadness,0.05565,0.79802,0.12452,0.01504,0.509,0.45897
Sadness,0.02535,0.90264,0.03543,0.03029,0.47677,0.41587
Sadness,0.07588,0.95044,0.12065,0.09516,0.51759,0.59193
Sadness,0.03705,0.89669,0.01059,0.10124,0.48886,0.43645
Sadness,0.04651,0.96646,0.00264,0.04567,0.50629,0.58823
Sadness,0.08975,0.97218,0.06587,0.06219,0.46317,0.46119
Sadness,0.17205,0.85787,0.01996,0.07049,0.44662,0.48406
Sadness,0.03223,0.96271,0.04148,0.0327,0.40115,0.47346
Sadness,0.03153,0.90812,0.01183,0.0263,0.59569,0.52292
Sadness,0.05997,0.98748,0.06616,0.01026,0.40854,0.43965
Sadness,0.03612,0.90477,0.025,0.03802,0.40154,0.56544
Sadness,0.09976,0.92118,0.042,0.02887,0.59615,0.57716
Sadness,0.01054,0.97737,0.01211,0.01979,0.49584,0.40075
Sadness,0.16089,0.93316,0.00584,0.00757,0.56127,0.4764
Sadness,0.04948,0.89449,0.0411,0.00079,0.47449,0.42241
Sadness,0.03686,0.88184,0.03388,0.00511,0.41604,0.42506
Sadness,0.16195,0.95051,0.02249,0.06724,0.46811,0.49119
Sadness,0.13876,0.94379,0.08778,0.01123,0.40685,0.42897
Sadness,0.03868,0.94384,0.02462,0.05168,0.58335,0.57534
Sadness,0.0718,0.96604,0.08713,0.01361,0.56872,0.45464
Sadness,0.13991,0.99589,0.07052,0.00169,0.47223,0.40219
Sadness,0.06398,0.97907,0.04234,0.04336,0.4437,0.57946
Sadness,0.04106,0.94934,0.0438,0.03644,0.51899,0.51389
Sadness,0.06011,0.91465,0.01235,0.06291,0.56939,0.40033
Sadness,0.19007,0.84799,0.01978,0.00701,0.52517,0.4335
Sadness,0.03889,0.98462,0.0681,0.0212,0.41835,0.52452
Sadness,0.0768,0.88016,0.02531,0.00731,0.43781,0.59775
Sadness,0.11365,0.95208,0.00718,0.04331,0.50708,0.53517
Sadness,0.03227,0.90926,0.01568,0.08612,0.50057,0.58631
Sadness,0.02903,0.87962,0.06569,0.01317,0.52524,0.46325
Sadness,0.10158,0.86323,0.00914,0.02249,0.48019,0.59249
Sadness,0.14324,0.94889,0.03598,0.05105,0.48784,0.52817
Sadness,0.03612,0.76953,0.0178,0.00674,0.44903,0.47182
Sadness,0.03746,0.91224,0.10116,0.0425,0.53091,0.55152
Sadness,0.13825,0.86876,0.04709,0.03039,0.49572,0.46582
Sadness,0.01453,0.88569,0.01877,0.0126,0.53689,0.45128
Sadness,0.03008,0.83943,0.0238,0.02595,0.434,0.4558
Sadness,0.1585,0.98202,0.02965,0.07296,0.55874,0.5587
Sadness,0.02308,0.83869,0.06095,0.07126,0.52611,0.46504
Sadness,0.01784,0.69539,0.03882,0.05915,0.56204,0.40257
Sadness,0.14765,0.9216,0.05418,0.03642,0.40778,0.47239
Sadness,0.02534,0.9789,0.09129,0.12787,0.59968,0.4423
Sadness,0.01281,0.79674,0.02736,0.02869,0.55335,0.58977
Sadness,0.09486,0.96518,0.06215,0.0249,0.48771,0.54214
Sadness,0.06316,0.87838,0.0096,0.035,0.51124,0.51648
Sadness,0.09557,0.90401,0.0147,0.03862,0.55616,0.58351
Sadness,0.13143,0.83571,0.04811,0.00912,0.41591,0.54261
Sadness,0.10118,0.90529,0.03958,0.02436,0.52146,0.50522
Sadness,0.0194,0.85396,0.06216,0.04898,0.42362,0.52146
Sadness,0.09723,0.97094,0.03114,0.0069,0.55755,0.43168
Sadness,0.01154,0.9822,0.03342,0.00635,0.52591,0.45524
Sadness,0.05646,0.98862,0.03759,0.00559,0.53086,0.50281
Sadness,0.04422,0.89094,0.0265,0.04465,0.50366,0.4356
Sadness,0.089,0.92108,0.04387,0.0054,0.54521,0.44337
Sadness,0.03124,0.98932,0.03211,0.01513,0.48246,0.5406
Sadness,0.05218,0.97591,0.05157,0.06949,0.41229,0.50755
Sadness,0.09481,0.89967,0.04876,0.0536,0.52821,0.57767
Sadness,0.20954,0.75095,0.09043,0.08214,0.55205,0.5592
Sadness,0.10159,0.93252,0.04272,0.04982,0.49174,0.44922
Sadness,0.19521,0.87823,0.04817,0.01405,0.42339,0.41133
Sadness,0.1271,0.83395,0.00879,0.09198,0.51849,0.53509
Sadness,0.05595,0.79832,0.01096,0.03021,0.49126,0.40643
Sadness,0.00876,0.85203,0.11206,0.03063,0.41153,0.58444
Sadness,0.22803,0.86419,0.01226,0.08563,0.59688,0.5116
Sadness,0.04518,0.86213,0.04358,0.04773,0.42754,0.41715
Sadness,0.1595,0.96877,0.00813,0.01028,0.46844,0.5335
Sadness,0.12245,0.96277,0.03265,0.03489,0.51099,0.52741
Sadness,0.08624,0.97718,0.00366,0.02528,0.44197,0.43819
Sadness,0.18879,0.83261,0.02667,0.05664,0.45502,0.56707
Sadness,0.04724,0.95853,0.03521,0.04084,0.58768,0.50689
Sadness,0.04207,0.81567,0.03328,0.02858,0.46121,0.56213
Sadness,0.03479,0.92144,0.06143,0.0447,0.50693,0.59879
Sadness,0.15776,0.99977,0.09521,0.08577,0.5134,0.57369
Sadness,0.05001,0.91506,0.04318,0.01776,0.50632,0.59783
Sadness,0.0432,0.93646,0.00869,0.00347,0.43605,0.46156
Sadness,0.07359,0.81691,0.04986,0.05772,0.58831,0.51357
Sadness,0.11652,0.86372,0.06316,0.05054,0.59459,0.51834
Sadness,0.1583,0.97997,0.05847,0.03331,0.55127,0.41774
Sadness,0.06216,0.88496,0.01053,0.02042,0.55192,0.45229
Sadness,0.05302,0.98982,0.02011,0.06729,0.46861,0.55251
Sadness,0.03156,0.92682,0.12624,0.01643,0.50306,0.53162
Sadness,0.02926,0.97951,0.00551,0.0576,0.53262,0.40227
Sadness,0.13418,0.93537,0.05027,0.05417,0.42595,0.52032
Sadness,0.03321,0.98003,0.05937,0.06924,0.58017,0.45712
Sadness,0.14635,0.8107,0.00604,0.01359,0.46377,0.53617
Sadness,0.11673,0.93044,0.04476,0.03517,0.49466,0.53412
Sadness,0.08636,0.99904,0.00641,0.09176,0.45726,0.57053
Sadness,0.02695,0.99604,0.02825,0.02479,0.46094,0.47584
Sadness,0.02119,0.87135,0.07834,0.01371,0.42882,0.43655
Sadness,0.0446,0.85655,0.025,0.00793,0.45943,0.49781
Sadness,0.14247,0.9294,0.02299,0.02116,0.41601,0.49003
Sadness,0.09414,0.98489,0.06476,0.01389,0.5292,0.49922
Sadness,0.24074,0.90122,0.07574,0.00346,0.40124,0.51969
Sadness,0.01692,0.90839,0.00516,0.04296,0.52369,0.5828
Sadness,0.01053,0.82102,0.04576,0.1177,0.51093,0.5127
Sadness,0.15108,0.78094,0.07309,0.13208,0.45611,0.45902
Sadness,0.05258,0.93838,0.01977,0.04886,0.47806,0.41526
Sadness,0.08099,0.92339,0.06615,0.01025,0.50232,0.43451
Sadness,0.05524,0.84872,0.02387,0.06534,0.416,0.43364
Sadness,0.24267,0.92026,0.03438,0.06865,0.49554,0.55912
Sadness,0.01335,0.89874,0.06363,0.00728,0.46319,0.47091
Sadness,0.00988,0.97036,0.0271,0.06983,0.5201,0.46582
Sadness,0.07012,0.96764,0.08563,0.03656,0.46755,0.50756
Sadness,0.05975,0.78687,0.06406,0.04819,0.47956,0.59188
Sadness,0.03478,0.98508,0.02034,0.02895,0.50533,0.40901
Sadness,0.16566,0.80767,0.02757,0.02916,0.52358,0.47191
Sadness,0.03479,0.86631,0.06365,0.01586,0.41812,0.49902
Sadness,0.05294,0.94682,0.12363,0.02721,0.48707,0.51004
Sadness,0.17049,0.73651,0.02207,0.03651,0.50871,0.41873
Sadness,0.07067,0.9305,0.03781,0.03894,0.42049,0.40486
Sadness,0.00713,0.94572,0.11091,0.00997,0.43072,0.45788
Sadness,0.07716,0.90595,0.07468,0.00593,0.55786,0.51932
Sadness,0.09278,0.98498,0.06967,0.05626,0.584,0.54923
Sadness,0.15811,0.9648,0.03555,0.0331,0.47313,0.58326
Sadness,0.20571,0.99555,0.02175,0.04256,0.57974,0.55976
Sadness,0.03291,0.88034,0.03564,0.03713,0.40998,0.49874
Sadness,0.03173,0.90727,0.0159,0.03296,0.53389,0.5389
Sadness,0.18495,0.90284,0.07552,0.03011,0.48921,0.56927
Sadness,0.03585,0.94397,0.00048,0.04631,0.48071,0.48151
Sadness,0.01609,0.91789,0.03146,0.06135,0.47606,0.44161
Sadness,0.04959,0.91242,0.01214,0.03756,0.57501,0.57858
Sadness,0.04501,0.93554,0.05202,0.04814,0.57017,0.5775
Sadness,0.04214,0.95723,0.01717,0.10619,0.40309,0.50772
Sadness,0.15412,0.9522,0.02343,0.06856,0.42287,0.49351
Sadness,0.16364,0.9358,0.04207,0.00849,0.53203,0.4102
Sadness,0.08326,0.97561,0.02766,0.00546,0.53751,0.56149
Sadness,0.0556,0.98218,0.04191,0.00154,0.5157,0.40154
Sadness,0.26916,0.80083,0.02738,0.08671,0.40571,0.59293
Sadness,0.0687,0.88813,0.07904,0.08187,0.48569,0.50812
Sadness,0.12544,0.8551,0.02344,0.05201,0.49946,0.49435
Sadness,0.13209,0.86114,0.00026,0.03344,0.47483,0.45876
Sadness,0.02613,0.93934,0.06648,0.00547,0.50031,0.47377
Sadness,0.04591,0.87491,0.0559,0.00312,0.46223,0.40487
Sadness,0.02289,0.9805,0.02663,0.00305,0.5361,0.57068
Sadness,0.04807,0.7852,0.0004,0.03649,0.46942,0.50329
Sadness,0.0859,0.76479,0.04866,0.01233,0.44051,0.4396
Sadness,0.14906,0.86299,0.03241,0.04507,0.5064,0.45748
Sadness,0.02788,0.84522,0.06727,0.07983,0.5563,0.52374
Sadness,0.11493,0.97925,0.00745,0.05165,0.40626,0.42726
Sadness,0.16792,0.90801,0.02356,0.06927,0.52348,0.4416
Sadness,0.07584,0.92186,0.03476,0.0346,0.50579,0.539
Sadness,0.13864,0.9185,0.00884,0.01383,0.44599,0.45678
Sadness,0.15203,0.91189,0.02666,0.04516,0.59916,0.49307
Sadness,0.08737,0.93295,0.06466,0.04139,0.5569,0.46843
Sadness,0.02356,0.9452,0.06498,0.05028,0.5881,0.41524
Sadness,0.02176,0.88499,0.00706,0.06966,0.40643,0.58724
Sadness,0.0941,0.93197,0.05283,0.0453,0.48918,0.41224
Sadness,0.00568,0.991,0.00583,0.03563,0.43195,0.50896
Sadness,0.12102,0.90169,0.06168,0.02322,0.50948,0.59664
Sadness,0.03126,0.94851,0.00923,0.01345,0.5861,0.54094
Sadness,0.03447,0.86225,0.0998,0.02071,0.44458,0.56499
Sadness,0.15052,0.94668,0.05697,0.07677,0.54163,0.4259
Sadness,0.08817,0.97795,0.01947,0.05237,0.45043,0.41447
Sadness,0.04702,0.80866,0.04479,0.00207,0.46011,0.42155
Sadness,0.05028,0.8666,0.05892,0.01814,0.53658,0.52632
Sadness,0.12648,0.96779,0.03188,0.07164,0.43442,0.43935
Sadness,0.0108,0.95978,0.10866,0.06561,0.5486,0.41257
Sadness,0.12799,0.82457,0.02074,0.02121,0.48257,0.59909
Sadness,0.15837,0.87012,0.01726,0.05895,0.54828,0.43832
Sadness,0.14806,0.98998,0.02387,0.05707,0.48163,0.47311
Sadness,0.04343,0.97481,0.04997,0.03742,0.59609,0.45744
Sadness,0.00696,0.98102,0.01721,0.03292,0.56978,0.51389
Sadness,0.00241,0.84098,0.04201,0.01746,0.44233,0.43718
Sadness,0.10851,0.80378,0.01003,0.03459,0.49839,0.50072
Sadness,0.07523,0.89346,0.06549,0.09512,0.4094,0.47089
Sadness,0.03825,0.9188,0.09356,0.03409,0.59648,0.5071
Sadness,0.04865,0.92905,0.06693,0.04656,0.44929,0.52047
Sadness,0.19216,0.96542,0.01525,0.00096,0.5811,0.52603
Sadness,0.04087,0.98946,0.04929,0.02759,0.5161,0.4815
Sadness,0.02004,0.89276,0.02812,0.03681,0.4506,0.52681
Sadness,0.03105,0.8377,0.0232,0.03221,0.40566,0.59301
Sadness,0.10159,0.8154,0.02538,0.03706,0.55324,0.59228
Sadness,0.05146,0.8374,0.01574,0.01487,0.511,0.52464
Sadness,0.00204,0.96679,0.04757,0.01268,0.54537,0.56625
Sadness,0.01656,0.83343,0.07268,0.03426,0.5296,0.53753
Sadness,0.11447,0.98766,0.04861,0.0459,0.52483,0.42229
Sadness,0.031,0.85659,0.01953,0.06655,0.42294,0.45623
Sadness,0.05476,0.98546,0.04046,0.0375,0.56693,0.43204
Sadness,0.01459,0.85082,0.04917,0.03384,0.58975,0.42091
Sadness,0.08932,0.8262,0.093,0.01792,0.42895,0.40804
Sadness,0.00432,0.95985,0.06874,0.02115,0.54834,0.59435
Sadness,0.09533,0.94587,0.02366,0.01096,0.45836,0.46969
Sadness,0.11748,0.94881,0.0856,0.0636,0.45101,0.4207
Sadness,0.19755,0.89154,0.00508,0.10502,0.41661,0.45725
Sadness,0.17423,0.76664,0.04807,0.00615,0.58134,0.48851
Sadness,0.03898,0.98774,0.00601,0.01313,0.41821,0.42976
Sadness,0.03392,0.99744,0.03468,0.04696,0.53115,0.54854
Sadness,0.0398,0.94316,0.06229,0.00865,0.56823,0.43143
Sadness,0.09997,0.99434,0.04653,0.00737,0.40231,0.41862
Sadness,0.03065,0.97203,0.08909,0.07856,0.42455,0.40694
Sadness,0.20217,0.90574,0.01947,0.02809,0.47767,0.43286
Sadness,0.10197,0.83875,0.0342,0.01865,0.4632,0.58336
Sadness,0.1902,0.95903,0.04093,0.0732,0.46718,0.57591
Sadness,0.06171,0.86723,0.02122,0.0303,0.55362,0.45555
Sadness,0.06448,0.89164,0.01256,0.01875,0.45177,0.46439
Sadness,0.02853,0.92596,0.02854,0.06002,0.4325,0.57847
Sadness,0.10834,0.85379,0.02622,0.09786,0.40313,0.5035
Sadness,0.13408,0.94817,0.04119,0.03908,0.4683,0.59845
Sadness,0.0237,0.90133,0.00244,0.03884,0.43143,0.45952
Sadness,0.06122,0.96537,0.08276,0.07543,0.41737,0.46662
Sadness,0.0158,0.98473,0.05743,0.00522,0.59051,0.51613
Sadness,0.07934,0.97898,0.01055,0.01822,0.53419,0.52366
Sadness,0.00917,0.94915,0.00601,0.08591,0.44289,0.45743
Sadness,0.18383,0.93675,0.04473,0.03669,0.55659,0.58782
Sadness,0.06847,0.92664,0.05222,0.00389,0.52366,0.44044
Sadness,0.12595,0.96407,0.06192,0.0904,0.48102,0.52628
Sadness,0.07718,0.96973,0.02629,0.03033,0.58159,0.52414
Shame,0.46594,0.92844,0.7915,0.47436,0.45745,0.86173
Shame,0.84957,0.97949,0.59896,0.57369,0.50323,0.89054
Shame,0.88152,0.89622,0.11997,0.6112,0.5505,0.91094
Shame,0.97939,0.91532,0.33871,0.21928,0.44363,0.7986
Shame,0.45322,0.92873,0.66563,0.36988,0.45632,0.86881
Shame,0.7088,0.97379,0.76879,0.81558,0.44369,0.9814
Shame,0.40747,0.89023,0.11274,0.95514,0.4177,0.74581
Shame,0.55063,0.99507,0.5835,0.45513,0.46245,0.84473
Shame,0.6873,0.9575,0.16044,0.37959,0.58991,0.86898
Shame,0.145,0.86825,0.57465,0.9794,0.51098,0.87125
Shame,0.09175,0.97282,0.94235,0.64108,0.47619,0.93544
Shame,0.33283,0.82066,0.0145,0.3151,0.42737,0.92054
Shame,0.80911,0.93899,0.68509,0.69573,0.55127,0.7217
Shame,0.05393,0.93371,0.0984,0.15528,0.42539,0.77837
Shame,0.23424,0.92218,0.81774,0.55622,0.49574,0.86653
Shame,0.61566,0.78719,0.80389,0.36199,0.42349,0.70145
Shame,0.344,0.95405,0.54314,0.17286,0.54567,0.81419
Shame,0.40084,0.95571,0.16046,0.96885,0.54662,0.70523
Shame,0.9452,0.99699,0.4571,0.50599,0.41151,0.73882
Shame,0.12914,0.90064,0.37893,0.08844,0.47152,0.87351
Shame,0.29012,0.92786,0.2603,0.22074,0.56733,0.79917
Shame,0.4658,0.96737,0.18706,0.69696,0.47736,0.76428
Shame,0.03275,0.97868,0.41933,0.33057,0.4906,0.70359
Shame,0.39744,0.95724,0.53926,0.73873,0.41348,0.9885
Shame,0.3529,0.83842,0.82113,0.90858,0.58736,0.80868
Shame,0.05871,0.95025,0.34775,0.25129,0.45547,0.85836
Shame,0.05212,0.92842,0.6045,0.71658,0.44883,0.78581
Shame,0.29536,0.93165,0.20828,0.60983,0.58362,0.87965
Shame,0.73769,0.93833,0.97696,0.16203,0.59004,0.98477
